town,traffic,weather,start,target,route_completion,lights_ran,duration,distance
Town01,0,8,19,28,100.0,1,11.75,1.4612067258252708
Town01,0,8,19,28,100.0,1,9.55,-3.0374594326404902
Town01,0,8,19,28,100.0,1,11.15,1.1337764526026102
Town01,0,8,19,28,100.0,1,11.0,-1.3259215693617055
Town01,0,8,19,28,100.0,1,11.25,1.0532802438314537
Town01,0,8,19,28,100.0,1,12.2,-1.1088073212573701
Town01,0,8,19,28,100.0,1,15.75,-0.003808517027734401
Town01,0,8,19,28,100.0,1,11.6,1.3692209776740576
Town01,0,8,19,28,100.0,1,10.9,-1.3271239369042898
Town01,0,8,19,28,100.0,1,11.45,2.4497603271756043
Town01,0,8,19,28,100.0,1,11.6,1.503051529553066
Town01,0,8,19,28,100.0,1,11.95,4.779390857839565
Town01,0,8,19,28,100.0,1,11.5,0.9486393540898761
Town01,0,8,19,28,100.0,1,10.9,-1.186551390938385
Town01,0,8,19,28,100.0,1,11.45,3.3163669131560143
Town01,0,8,19,28,100.0,1,11.65,2.491613240406722
Town01,0,8,19,28,100.0,1,11.0,-0.8693141863594174
Town01,0,8,19,28,100.0,1,11.65,2.2541516837874687
Town01,0,8,19,28,100.0,1,11.45,1.5920061873008224
Town01,0,8,19,28,100.0,1,10.5,-2.057479484385906
Town01,0,8,19,28,100.0,1,11.0,0.6739066630211745
Town01,0,8,19,28,100.0,1,10.1,-2.609591265746767
Town01,0,8,19,28,100.0,1,11.75,1.6041361820449307
Town01,0,8,19,28,100.0,1,11.8,2.96687788916688
Town01,0,8,19,28,100.0,1,11.55,1.3270610905326783
Town01,0,8,19,28,100.0,1,11.25,1.0083131885375467
Town01,0,8,19,28,100.0,1,11.5,0.9901592183340315
Town01,0,8,19,28,100.0,1,11.65,1.3107329855261862
Town01,0,8,19,28,100.0,1,11.65,1.9098620952459298
Town01,0,8,19,28,100.0,1,11.15,-0.19798608697629605
Town01,0,8,19,28,100.0,1,11.7,1.5781802512388383
Town01,0,8,19,28,100.0,1,11.75,2.3486827055065316
Town01,0,8,19,28,100.0,1,11.45,0.9513546184525912
Town01,0,8,19,28,100.0,1,10.4,-1.7271579991508428
Town01,0,8,19,28,100.0,1,11.15,1.9977563769435323
Town01,0,8,19,28,100.0,1,11.15,1.0393418146970772
Town01,0,8,19,28,100.0,1,12.0,2.7851186748600867
Town01,0,8,19,28,100.0,1,11.7,1.4689925633967706
Town01,0,8,19,28,100.0,1,11.65,1.1817981385811276
Town01,0,8,19,28,100.0,1,11.85,-0.7227795597074321
Town01,0,8,19,28,100.0,1,11.75,1.5187554197846636
Town01,0,8,19,28,100.0,1,11.65,-1.8210427316980322
Town01,0,8,19,28,100.0,1,11.6,1.4780622378734178
Town01,0,8,19,28,100.0,1,11.8,1.0027206622272624
Town01,0,8,19,28,100.0,1,11.05,0.516488526553835
Town01,0,8,19,28,100.0,1,11.85,2.312505077526242
Town01,0,8,19,28,100.0,1,11.7,-2.2849774294154357
Town01,0,8,19,28,100.0,1,11.75,-0.9880117971586763
Town01,0,8,19,28,100.0,1,11.65,2.4959614764750846
Town01,0,8,19,28,100.0,1,11.5,0.9368512471816572
Town01,0,8,19,28,100.0,1,11.2,-2.3454344449518545
Town01,0,8,19,28,100.0,1,11.55,0.8412275364892916
Town01,0,8,19,28,100.0,1,11.75,1.5169697332669108
Town01,0,8,19,28,100.0,1,10.15,-2.3211421289866063
Town01,0,8,19,28,100.0,1,11.75,2.102050415275179
Town01,0,8,19,28,100.0,1,11.05,0.8050312841429585
Town01,0,8,19,28,100.0,1,11.15,-0.0036454919571475594
Town01,0,8,19,28,100.0,1,11.7,1.5622125466320647
Town01,0,8,19,28,100.0,1,11.9,-0.34069196491814885
Town01,0,8,19,28,100.0,1,11.65,2.466342202632636
Town01,0,8,19,28,100.0,1,11.8,1.4446253391200554
Town01,0,8,19,28,100.0,1,10.95,-1.9688332484289233
Town01,0,8,19,28,100.0,1,11.4,-0.855309477421239
Town01,0,8,19,28,100.0,1,11.2,3.73139561360453
Town01,0,8,19,28,100.0,1,12.6,-1.2957428889635543
Town01,0,8,19,28,100.0,1,11.65,3.3080249585955954
Town01,0,8,19,28,100.0,1,11.9,1.6674613669153748
Town01,0,8,19,28,100.0,1,11.55,0.9798557610712946
Town01,0,8,19,28,100.0,1,10.65,-1.9149633182213597
Town01,0,8,19,28,100.0,1,11.45,-0.1994418465274805
Town01,0,8,19,28,100.0,1,11.45,1.6352304070854453
Town01,0,8,19,28,100.0,1,11.0,-1.7965548823836566
Town01,0,8,19,28,100.0,1,10.9,0.5125672882222552
Town01,0,8,19,28,100.0,1,11.65,1.4769579119767622
Town01,0,8,19,28,100.0,1,11.55,1.545831061344086
Town01,0,8,19,28,100.0,1,11.4,1.362645874455802
Town01,0,8,19,28,100.0,1,11.75,1.7328331442272464
Town01,0,8,19,28,100.0,1,11.55,1.4741157038001393
Town01,0,8,19,28,100.0,1,11.2,0.9089369402770386
Town01,0,8,19,28,100.0,1,11.55,1.9434625440462678
Town01,0,8,19,28,100.0,1,11.75,1.961146233332304
Town01,0,8,19,28,100.0,1,11.9,1.7068900296638354
Town01,0,8,19,28,100.0,1,10.35,-3.134917124323726
Town01,0,8,19,28,100.0,1,11.4,1.2697943899273323
Town01,0,8,19,28,100.0,1,11.05,-1.4354946557742312
Town01,0,8,19,28,100.0,1,11.9,2.257997500668772
Town01,0,8,19,28,100.0,1,12.0,2.160667247589684
Town01,0,8,19,28,100.0,1,11.65,1.5297073943580903
Town01,0,8,19,28,85.59,1,20.0,-1.8458322893194377
Town01,0,8,19,28,100.0,1,11.35,-1.9505434111481301
Town01,0,8,19,28,100.0,1,11.5,1.204033814498374
Town01,0,8,19,28,100.0,1,11.65,1.680055971897473
Town01,0,8,19,28,100.0,1,11.4,-0.2803991570528655
Town01,0,8,19,28,100.0,1,11.55,-1.4623889556824672
Town01,0,8,19,28,100.0,1,11.55,1.251886080624962
Town01,0,8,19,28,100.0,1,11.6,2.006557516391192
Town01,0,8,19,28,100.0,1,10.95,0.869921289770462
Town01,0,8,19,28,100.0,1,11.0,0.6412530132990137
Town01,0,8,19,28,100.0,1,11.65,1.6664464649994795
Town01,0,8,19,28,100.0,1,10.65,-2.316364097441997
Town01,0,8,19,28,100.0,1,11.65,1.5128926626971153
Town01,0,8,19,28,100.0,1,11.4,0.5462808804683994
Town01,0,8,19,28,100.0,1,11.2,0.9288319828864227
Town01,0,8,19,28,100.0,1,11.95,-1.2775203867606706
Town01,0,8,19,28,100.0,1,11.5,1.7229856726658586
Town01,0,8,19,28,100.0,1,11.2,1.3964571272479738
Town01,0,8,19,28,100.0,1,11.6,1.5569141847377317
Town01,0,8,19,28,100.0,1,9.75,-3.019620310014247
Town01,0,8,19,28,100.0,1,11.1,-1.5960067949474268
Town01,0,8,19,28,100.0,1,10.1,-1.9928747221247693
Town01,0,8,19,28,100.0,1,11.0,0.7553698352877691
Town01,0,8,19,28,100.0,1,11.35,1.7032371700054698
Town01,0,8,19,28,100.0,1,12.5,-2.2446278256031325
Town01,0,8,19,28,100.0,1,11.6,1.472671197340028
Town01,0,8,19,28,100.0,1,9.9,-2.4529807735712716
Town01,0,8,19,28,100.0,1,10.1,-1.8817674178327113
Town01,0,8,19,28,100.0,1,11.9,2.5883421077274793
Town01,0,8,19,28,100.0,1,11.7,2.2283506501728088
Town01,0,8,19,28,100.0,1,11.1,1.221500880418307
Town01,0,8,19,28,100.0,1,11.65,1.7203746750730646
Town01,0,8,19,28,100.0,1,11.25,1.308669522018874
Town01,0,8,19,28,100.0,1,9.8,-2.6944062194122598
Town01,0,8,19,28,100.0,1,11.5,1.485214839568786
Town01,0,8,19,28,100.0,1,11.6,1.4429133933004765
Town01,0,8,19,28,100.0,1,11.1,1.024179355238802
Town01,0,8,19,28,100.0,1,11.7,2.0316522525665963
Town01,0,8,19,28,100.0,1,11.75,2.4492307181542943
Town01,0,8,19,28,100.0,1,11.5,1.619374927666664
Town01,0,8,19,28,100.0,1,11.45,1.280528548590235
Town01,0,8,19,28,100.0,1,10.75,-2.002686766217406
Town01,0,8,19,28,100.0,1,11.6,1.590376457572801
Town01,0,8,19,28,100.0,1,11.65,10.2698172751786
Town01,0,8,19,28,100.0,1,11.8,8.881438362526293
Town01,0,8,19,28,100.0,1,11.65,1.687145988593831
Town01,0,8,19,28,100.0,1,11.8,1.6430201860288012
Town01,0,8,19,28,100.0,1,11.75,2.1686142189264315
Town01,0,8,19,28,100.0,1,11.25,1.1005231189043574
Town01,0,8,19,28,100.0,1,11.5,1.4399659203026025
Town01,0,8,19,28,100.0,1,11.55,1.083714364465175
Town01,0,8,19,28,100.0,1,11.4,0.9543001158756659
Town01,0,8,19,28,100.0,1,11.8,1.8650850813725146
Town01,0,8,19,28,100.0,1,10.3,-2.7188469573966425
Town01,0,8,19,28,100.0,1,11.7,1.7544445674412135
Town01,0,8,19,28,100.0,1,11.65,8.830012268865648
Town01,0,8,19,28,100.0,1,11.45,1.0295743756696032
Town01,0,8,19,28,100.0,1,11.45,1.1723233995188491
Town01,0,8,19,28,100.0,1,11.6,1.6684829608348082
Town01,0,8,19,28,100.0,1,11.65,1.5956760527767786
Town01,0,8,19,28,100.0,1,11.5,0.9158249712045383
Town01,0,8,19,28,100.0,1,10.6,-1.8251051530490772
Town01,0,8,19,28,100.0,1,11.55,2.2964336290413687
Town01,0,8,19,28,100.0,1,11.35,0.7965365737623928
Town01,0,8,19,28,100.0,1,11.55,1.553931215557876
Town01,0,8,19,28,100.0,1,11.5,1.56591483079902
Town01,0,8,19,28,100.0,1,11.75,-1.381191547346107
Town01,0,8,19,28,100.0,1,11.1,-0.0007614779571247441
Town01,0,8,19,28,100.0,1,10.9,-2.000087415399594
Town01,0,8,19,28,100.0,1,11.6,1.7401672473000076
Town01,0,8,19,28,100.0,1,11.6,1.4819635419319437
Town01,0,8,19,28,100.0,1,10.75,-1.6127446684352607
Town01,0,8,19,28,100.0,1,11.05,0.8722081827058021
Town01,0,8,19,28,100.0,1,11.5,1.073267943809992
Town01,0,8,19,28,100.0,1,10.35,-2.0601618500040964
Town01,0,8,19,28,100.0,1,11.65,1.635829721305198
Town01,0,8,19,28,100.0,1,11.9,1.9419165558120621
Town01,0,8,19,28,100.0,1,11.1,0.7781095423451703
Town01,0,8,19,28,100.0,1,11.5,0.9962322306041504
Town01,0,8,19,28,100.0,1,11.15,1.7802080335330848
Town01,0,8,19,28,100.0,1,11.4,1.0231397330338128
Town01,0,8,19,28,100.0,1,11.6,0.8060032758138771
Town01,0,8,19,28,100.0,1,11.8,3.5615359415912566
Town01,0,8,19,28,100.0,1,11.55,1.3092854455244556
Town01,0,8,19,28,100.0,1,11.7,2.304974469934649
Town01,0,8,19,28,100.0,1,11.55,1.9090094632305465
Town01,0,8,19,28,100.0,1,10.6,-1.0079102580637211
Town01,0,8,19,28,100.0,1,11.55,1.5495242672359177
Town01,0,8,19,28,100.0,1,10.8,-2.1286116700698785
Town01,0,8,19,28,100.0,1,11.75,1.9076069746183002
Town01,0,8,19,28,100.0,1,9.55,-4.110038424461473
Town01,0,8,19,28,100.0,1,10.6,-1.4581194131719957
Town01,0,8,19,28,100.0,1,11.6,2.267727461107251
Town01,0,8,19,28,100.0,1,11.85,1.5888974295592746
Town01,0,8,19,28,100.0,1,11.0,-1.0718852282444844
Town01,0,8,19,28,100.0,1,11.4,-0.15940573536259742
Town01,0,8,19,28,100.0,1,11.1,-0.8825784361672273
Town01,0,8,19,28,100.0,1,11.5,0.895557376951194
Town01,0,8,19,28,100.0,1,11.9,-1.1440759064384123
Town01,0,8,19,28,100.0,1,11.25,1.3244182398681135
Town01,0,8,19,28,100.0,1,11.55,1.5540834885424806
Town01,0,8,19,28,100.0,1,11.55,1.7388041475265243
Town01,0,8,19,28,100.0,1,10.65,-1.6737759017739446
Town01,0,8,19,28,100.0,1,11.3,1.1663292355720891
Town01,0,8,19,28,100.0,1,11.25,1.1012646460226918
Town01,0,8,19,28,100.0,1,11.4,1.4693091389064792
Town01,0,8,19,28,100.0,1,11.55,1.3118134079890549
Town01,0,8,19,28,100.0,1,10.8,-1.6716724670524357
Town01,0,8,19,28,100.0,1,11.75,1.5767320922555292
Town01,0,8,19,28,100.0,1,11.1,0.8909886828174987
Town01,0,8,19,28,100.0,1,11.6,-1.8116169037281913
Town01,0,8,19,28,100.0,1,10.9,0.4958300769927946
Town01,0,8,19,28,100.0,1,11.15,0.9434191814020547
Town01,0,8,19,28,100.0,1,10.8,0.5622631656593571
Town01,0,8,19,28,100.0,1,11.55,1.7340116332168654
Town01,0,8,19,28,100.0,1,11.6,1.3993669504670274
Town01,0,8,19,28,100.0,1,10.7,-1.5209426446434011
Town01,0,8,19,28,100.0,1,11.45,1.6082478702524714
Town01,0,8,19,28,100.0,1,10.95,-2.162065128259465
Town01,0,8,19,28,100.0,1,12.15,-1.3780471707066817
Town01,0,8,19,28,100.0,1,11.55,-1.9637722669933735
Town01,0,8,19,28,100.0,1,11.85,-0.0006234265183241626
Town01,0,8,19,28,100.0,1,11.55,1.3593633290758809
Town01,0,8,19,28,100.0,1,11.6,1.3887657838042267
Town01,0,8,19,28,100.0,1,11.2,1.5290334273787076
Town01,0,8,19,28,100.0,1,11.7,-1.5653235038560258
Town01,0,8,19,28,100.0,1,9.7,-3.696745393114231
Town01,0,8,19,28,100.0,1,11.75,1.9529615797555575
Town01,0,8,19,28,100.0,1,11.2,-1.9656319781932676
Town01,0,8,19,28,100.0,1,11.65,1.421865010004292
Town01,0,8,19,28,100.0,1,11.5,2.3078058255118963
Town01,0,8,19,28,100.0,1,11.65,-1.5089554115372408
Town01,0,8,19,28,100.0,1,11.65,0.7977716575602782
Town01,0,8,19,28,100.0,1,11.6,2.0369417955717317
Town01,0,8,19,28,100.0,1,10.05,-3.7247498454342893
Town01,0,8,19,28,100.0,1,11.55,1.5151972861752778
Town01,0,8,19,28,100.0,1,11.65,1.4651684900172581
Town01,0,8,19,28,100.0,1,11.45,1.2970557781031467
Town01,0,8,19,28,100.0,1,11.5,1.0445679905832117
Town01,0,8,19,28,100.0,1,11.8,5.27127614049304
Town01,0,8,19,28,100.0,1,10.8,0.4998940772050098
Town01,0,8,19,28,100.0,1,12.0,2.2714633592054803
Town01,0,8,19,28,100.0,1,11.4,0.9568441694507541
Town01,0,8,19,28,100.0,1,11.5,1.520069422639791
Town01,0,8,19,28,100.0,1,11.5,1.7362097075532583
Town01,0,8,19,28,100.0,1,11.15,1.1632797451880235
Town01,0,8,19,28,100.0,1,11.25,0.670027355440145
Town01,0,8,19,28,100.0,1,12.15,2.3188786232339798
Town01,0,8,19,28,100.0,1,11.45,1.1810529166583508
Town01,0,8,19,28,100.0,1,11.45,1.0326716877134885
Town01,0,8,19,28,100.0,1,11.7,0.7950785099896294
Town01,0,8,19,28,100.0,1,11.35,-0.00034072974623299414
Town01,0,8,19,28,100.0,1,11.85,1.9894836135530074
Town01,0,8,19,28,100.0,1,10.95,-0.6091764143450704
Town01,0,8,19,28,100.0,1,11.35,0.926001777417536
Town01,0,8,19,28,100.0,1,11.7,3.0313851429181016
Town01,0,8,19,28,100.0,1,11.05,0.6511713025559662
Town01,0,8,19,28,100.0,1,11.4,1.6932295914712387
Town01,0,8,19,28,100.0,1,11.05,1.783111901132287
Town01,0,8,19,28,100.0,1,10.0,-1.8949297244666194
Town01,0,8,19,28,100.0,1,10.8,-1.1143305892535444
Town01,0,8,19,28,100.0,1,9.6,-4.014932671478562
Town01,0,8,19,28,100.0,1,11.45,1.0844120770477472
Town01,0,8,19,28,100.0,1,11.9,-1.6585290240477149
Town01,0,8,19,28,100.0,1,11.7,1.8991165397020424
Town01,0,8,19,28,100.0,1,10.9,0.5218583987427512
Town01,0,8,19,28,100.0,1,10.9,-2.0712349493461386
Town01,0,8,19,28,100.0,1,11.45,2.949341703734909
Town01,0,8,19,28,100.0,1,9.5,-3.5553272988924007
Town01,0,8,19,28,100.0,1,11.6,10.384165599033164
Town01,0,8,19,28,100.0,1,11.7,1.9276508008886246
Town01,0,8,19,28,100.0,1,11.25,1.2867600992688528
Town01,0,8,19,28,100.0,1,11.5,1.8449474515797606
Town01,0,8,19,28,100.0,1,11.45,1.362156106177416
Town01,0,8,19,28,100.0,1,11.55,1.9926505757205115
Town01,0,8,19,28,100.0,1,11.15,1.173222694843075
Town01,0,8,19,28,100.0,1,11.45,1.540359191903368
Town01,0,8,19,28,100.0,1,11.0,-0.9280653014931897
Town01,0,8,19,28,100.0,1,11.5,1.3888460671681688
Town01,0,8,19,28,100.0,1,11.5,-1.403725484592789
Town01,0,8,19,28,100.0,1,11.65,2.2241210403948894
Town01,0,8,19,28,100.0,1,11.55,1.3988352458086486
Town01,0,8,19,28,100.0,1,11.15,0.9212741606482413
Town01,0,8,19,28,100.0,1,9.65,-4.069192139305148
Town01,0,8,19,28,100.0,1,11.55,1.3609118479053817
Town01,0,8,19,28,100.0,1,11.55,1.36841544335444
Town01,0,8,19,28,100.0,1,11.1,-0.7849099216954165
Town01,0,8,19,28,100.0,1,11.8,-1.556692477974908
Town01,0,8,19,28,100.0,1,11.4,1.2611773531234705
Town01,0,8,19,28,100.0,1,11.75,2.3128018572586777
Town01,0,8,19,28,100.0,1,11.8,1.5865539596772367
Town01,0,8,19,28,100.0,1,11.2,0.5967255572743699
Town01,0,8,19,28,100.0,1,11.55,1.1777383779202726
Town01,0,8,19,28,100.0,1,11.4,0.7362415578260304
Town01,0,8,19,28,100.0,1,11.75,2.5171306913736995
Town01,0,8,19,28,100.0,1,11.1,0.801254412513067
Town01,0,8,19,28,100.0,1,10.35,-2.7531152060171227
Town01,0,8,19,28,100.0,1,10.45,-1.7612980004131686
Town01,0,8,19,28,100.0,1,11.05,-1.1738418447935919
Town01,0,8,19,28,100.0,1,10.95,0.7994790592945153
Town01,0,8,19,28,100.0,1,11.35,-1.1901061558896833
Town01,0,8,19,28,100.0,1,11.05,0.8557905371794114
Town01,0,8,19,28,100.0,1,11.55,1.9675082216151667
Town01,0,8,19,28,100.0,1,11.55,1.3486372078154258
Town01,0,8,19,28,100.0,1,11.5,1.39337924726029
Town01,0,8,19,28,100.0,1,12.2,-0.2077217585488214
Town01,0,8,19,28,100.0,1,10.95,0.544870931325451
Town01,0,8,19,28,100.0,1,11.55,1.1696103333664523
Town01,0,8,19,28,100.0,1,11.6,1.8577093537788478
Town01,0,8,19,28,100.0,1,11.4,0.506690593737317
Town01,0,8,19,28,100.0,1,10.5,-1.4824035654411085
Town01,0,8,19,28,100.0,1,11.7,1.204814797377956
Town01,0,8,19,28,100.0,1,11.45,1.3278960426078803
Town01,0,8,19,28,100.0,1,11.45,2.3635122156232526
Town01,0,8,19,28,100.0,1,11.25,0.9470932443627578
Town01,0,8,19,28,100.0,1,11.8,1.1775127481098648
Town01,0,8,19,28,100.0,1,10.05,-2.035210812637713
Town01,0,8,19,28,100.0,1,10.1,-2.356694031368729
Town01,0,8,19,28,100.0,1,11.75,2.3155779957798215
Town01,0,8,19,28,100.0,1,11.3,-0.3224869173123304
Town01,0,8,19,28,100.0,1,11.55,2.317674772150057
Town01,0,8,19,28,100.0,1,11.5,2.0003909776591984
Town01,0,8,19,28,100.0,1,11.7,2.803289421940015
Town01,0,8,19,28,100.0,1,9.5,-4.427631061352388
Town01,0,8,19,28,100.0,1,11.3,1.239274888583552
Town01,0,8,19,28,100.0,1,11.7,1.50158722970445
Town01,0,8,19,28,100.0,1,10.25,-2.0512401208847058
Town01,0,8,19,28,100.0,1,11.8,1.3385714425202737
Town01,0,8,19,28,100.0,1,10.55,-1.6710344344422514
Town01,0,8,19,28,100.0,1,10.55,-1.5638590330608138
Town01,0,8,19,28,100.0,1,11.3,1.5109775713303022
Town01,0,8,19,28,100.0,1,10.5,-2.2823105439944946
Town01,0,8,19,28,100.0,1,11.15,-2.39085047103802
Town01,0,8,19,28,100.0,1,11.1,-1.4623160286707417
Town01,0,8,19,28,100.0,1,11.55,-0.9825618538852728
Town01,0,8,19,28,100.0,1,11.4,2.5325092850670474
Town01,0,8,19,28,100.0,1,11.15,0.9275491487105465
Town01,0,8,19,28,100.0,1,10.85,-2.5368621113521574
Town01,0,8,19,28,100.0,1,11.55,1.1924168988860506
Town01,0,8,19,28,100.0,1,11.45,1.7189848476167455
Town01,0,8,19,28,100.0,1,11.55,1.6896388286914883
Town01,0,8,19,28,100.0,1,11.9,1.8924694958793564
Town01,0,8,19,28,100.0,1,11.05,-0.26617314632636374
Town01,0,8,19,28,100.0,1,11.55,1.6146264281282958
Town01,0,8,19,28,100.0,1,12.4,-0.8305182765308471
Town01,0,8,19,28,100.0,1,10.65,-1.5641062273031352
Town01,0,8,19,28,100.0,1,11.8,1.706315998432129
Town01,0,8,19,28,100.0,1,11.6,1.4756138172635396
Town01,0,8,19,28,100.0,1,11.55,1.496914571500303
Town01,0,8,19,28,100.0,1,11.05,0.7157467630690544
Town01,0,8,19,28,100.0,1,12.0,4.10788429995961
Town01,0,8,19,28,100.0,1,11.75,1.9298633921386346
Town01,0,8,19,28,100.0,1,11.85,2.067136645648244
Town01,0,8,19,28,100.0,1,11.7,1.9337283919103223
